uptime_id,ts,site_count,ts_updated
887,"2018-04-26 01:30:00",24,"2018-04-26 01:30:00"
886,"2018-04-26 00:00:00",5,"2018-04-26 01:00:00"
885,"2018-04-25 14:00:00",24,"2018-04-25 23:30:00"
884,"2018-04-25 11:30:00",23,"2018-04-25 13:30:00"
883,"2018-04-25 11:00:00",22,"2018-04-25 11:00:00"
882,"2018-04-25 10:30:00",21,"2018-04-25 10:30:00"
881,"2018-04-25 10:00:00",17,"2018-04-25 10:00:00"
880,"2018-04-25 09:30:00",14,"2018-04-25 09:30:00"
879,"2018-04-25 09:00:00",10,"2018-04-25 09:00:00"
878,"2018-04-25 08:30:00",9,"2018-04-25 08:30:00"
877,"2018-04-25 08:00:00",5,"2018-04-25 08:00:00"
876,"2018-04-25 07:00:00",6,"2018-04-25 07:30:00"
875,"2018-04-24 20:30:00",5,"2018-04-25 06:30:00"
874,"2018-04-24 19:30:00",6,"2018-04-24 20:00:00"
873,"2018-04-24 17:30:00",5,"2018-04-24 19:00:00"
872,"2018-04-24 14:30:00",6,"2018-04-24 17:00:00"
871,"2018-04-24 14:00:00",5,"2018-04-24 14:00:00"
870,"2018-04-24 10:00:00",6,"2018-04-24 13:30:00"
869,"2018-04-24 08:00:00",8,"2018-04-24 09:30:00"
868,"2018-04-23 23:30:00",7,"2018-04-24 07:30:00"
867,"2018-04-23 21:30:00",8,"2018-04-23 23:00:00"
866,"2018-04-23 19:00:00",7,"2018-04-23 21:00:00"
865,"2018-04-23 16:30:00",8,"2018-04-23 18:30:00"
864,"2018-04-23 16:00:00",9,"2018-04-23 16:00:00"
863,"2018-04-23 15:00:00",8,"2018-04-23 15:30:00"
862,"2018-04-23 14:30:00",25,"2018-04-23 14:30:00"
861,"2018-04-23 14:00:00",29,"2018-04-23 14:00:00"
860,"2018-04-23 13:30:00",30,"2018-04-23 13:30:00"
859,"2018-04-23 13:00:00",29,"2018-04-23 13:00:00"
858,"2018-04-23 11:30:00",30,"2018-04-23 12:30:00"
857,"2018-04-23 11:00:00",29,"2018-04-23 11:00:00"
856,"2018-04-23 10:30:00",30,"2018-04-23 10:30:00"
855,"2018-04-23 10:00:00",29,"2018-04-23 10:00:00"
854,"2018-04-23 09:00:00",28,"2018-04-23 09:30:00"
853,"2018-04-23 08:30:00",27,"2018-04-23 08:30:00"
852,"2018-04-23 07:30:00",28,"2018-04-23 08:00:00"
851,"2018-04-23 06:00:00",27,"2018-04-23 07:00:00"
850,"2018-04-23 02:30:00",26,"2018-04-23 05:30:00"
849,"2018-04-23 01:30:00",27,"2018-04-23 02:00:00"
848,"2018-04-23 01:00:00",28,"2018-04-23 01:00:00"
847,"2018-04-23 00:30:00",27,"2018-04-23 00:30:00"
846,"2018-04-23 00:00:00",26,"2018-04-23 00:00:00"
845,"2018-04-22 23:00:00",28,"2018-04-22 23:30:00"
844,"2018-04-22 21:30:00",27,"2018-04-22 22:30:00"
843,"2018-04-22 20:00:00",28,"2018-04-22 21:00:00"
842,"2018-04-22 19:00:00",27,"2018-04-22 19:30:00"
841,"2018-04-22 18:00:00",28,"2018-04-22 18:30:00"
840,"2018-04-22 17:00:00",27,"2018-04-22 17:30:00"
839,"2018-04-22 16:30:00",26,"2018-04-22 16:30:00"
838,"2018-04-22 15:30:00",27,"2018-04-22 16:00:00"
837,"2018-04-22 15:00:00",26,"2018-04-22 15:00:00"
836,"2018-04-22 13:30:00",29,"2018-04-22 14:30:00"
835,"2018-04-22 12:30:00",28,"2018-04-22 13:00:00"
834,"2018-04-22 11:30:00",29,"2018-04-22 12:00:00"
833,"2018-04-22 10:30:00",28,"2018-04-22 11:00:00"
832,"2018-04-22 10:00:00",27,"2018-04-22 10:00:00"
831,"2018-04-22 07:30:00",26,"2018-04-22 09:30:00"
830,"2018-04-22 03:00:00",25,"2018-04-22 07:00:00"
829,"2018-04-22 02:00:00",27,"2018-04-22 02:30:00"
828,"2018-04-22 01:30:00",28,"2018-04-22 01:30:00"
827,"2018-04-22 00:00:00",30,"2018-04-22 01:00:00"
826,"2018-04-21 23:00:00",31,"2018-04-21 23:30:00"
825,"2018-04-21 22:30:00",32,"2018-04-21 22:30:00"
824,"2018-04-21 21:30:00",31,"2018-04-21 22:00:00"
823,"2018-04-21 20:30:00",30,"2018-04-21 21:00:00"
822,"2018-04-21 20:00:00",26,"2018-04-21 20:00:00"
821,"2018-04-21 18:00:00",30,"2018-04-21 19:30:00"
820,"2018-04-21 16:30:00",31,"2018-04-21 17:30:00"
819,"2018-04-21 16:00:00",32,"2018-04-21 16:00:00"
818,"2018-04-21 14:00:00",31,"2018-04-21 15:30:00"
817,"2018-04-21 13:30:00",32,"2018-04-21 13:30:00"
816,"2018-04-21 13:00:00",31,"2018-04-21 13:00:00"
815,"2018-04-21 12:00:00",30,"2018-04-21 12:30:00"
814,"2018-04-21 10:00:00",31,"2018-04-21 11:30:00"
813,"2018-04-21 09:30:00",30,"2018-04-21 09:30:00"
812,"2018-04-21 08:00:00",31,"2018-04-21 09:00:00"
811,"2018-04-21 07:30:00",30,"2018-04-21 07:30:00"
810,"2018-04-21 04:30:00",29,"2018-04-21 07:00:00"
809,"2018-04-21 03:30:00",30,"2018-04-21 04:00:00"
808,"2018-04-21 03:00:00",29,"2018-04-21 03:00:00"
807,"2018-04-21 02:00:00",30,"2018-04-21 02:30:00"
806,"2018-04-20 21:00:00",29,"2018-04-21 01:30:00"
805,"2018-04-20 20:00:00",30,"2018-04-20 20:30:00"
804,"2018-04-20 19:30:00",29,"2018-04-20 19:30:00"
803,"2018-04-20 19:00:00",26,"2018-04-20 19:00:00"
802,"2018-04-20 18:30:00",31,"2018-04-20 18:30:00"
801,"2018-04-20 18:00:00",30,"2018-04-20 18:00:00"
800,"2018-04-20 16:00:00",31,"2018-04-20 17:30:00"
799,"2018-04-20 15:30:00",30,"2018-04-20 15:30:00"
798,"2018-04-20 14:30:00",31,"2018-04-20 15:00:00"
797,"2018-04-20 13:00:00",30,"2018-04-20 14:00:00"
796,"2018-04-20 12:30:00",29,"2018-04-20 12:30:00"
795,"2018-04-20 10:30:00",31,"2018-04-20 12:00:00"
794,"2018-04-20 07:30:00",30,"2018-04-20 10:00:00"
793,"2018-04-20 06:30:00",29,"2018-04-20 07:00:00"
792,"2018-04-20 05:30:00",28,"2018-04-20 06:00:00"
791,"2018-04-20 03:30:00",25,"2018-04-20 05:00:00"
790,"2018-04-20 02:30:00",24,"2018-04-20 03:00:00"
789,"2018-04-20 02:00:00",25,"2018-04-20 02:00:00"
788,"2018-04-20 00:00:00",24,"2018-04-20 01:30:00"
787,"2018-04-19 20:00:00",25,"2018-04-19 23:30:00"
786,"2018-04-19 19:30:00",29,"2018-04-19 19:30:00"
785,"2018-04-19 18:30:00",31,"2018-04-19 19:00:00"
784,"2018-04-19 12:30:00",30,"2018-04-19 18:00:00"
783,"2018-04-19 11:30:00",29,"2018-04-19 12:00:00"
782,"2018-04-19 08:00:00",28,"2018-04-19 11:00:00"
781,"2018-04-19 07:00:00",26,"2018-04-19 07:30:00"
780,"2018-04-19 06:00:00",27,"2018-04-19 06:30:00"
779,"2018-04-19 05:30:00",28,"2018-04-19 05:30:00"
778,"2018-04-19 05:00:00",29,"2018-04-19 05:00:00"
777,"2018-04-19 04:00:00",28,"2018-04-19 04:30:00"
776,"2018-04-19 03:30:00",27,"2018-04-19 03:30:00"
775,"2018-04-19 02:00:00",28,"2018-04-19 03:00:00"
774,"2018-04-19 01:30:00",27,"2018-04-19 01:30:00"
773,"2018-04-19 01:00:00",28,"2018-04-19 01:00:00"
772,"2018-04-19 00:30:00",29,"2018-04-19 00:30:00"
771,"2018-04-19 00:00:00",28,"2018-04-19 00:00:00"
770,"2018-04-18 21:30:00",37,"2018-04-18 23:30:00"
769,"2018-04-18 18:30:00",38,"2018-04-18 21:00:00"
768,"2018-04-18 17:00:00",37,"2018-04-18 18:00:00"
767,"2018-04-18 16:00:00",38,"2018-04-18 16:30:00"
766,"2018-04-18 15:30:00",37,"2018-04-18 15:30:00"
765,"2018-04-18 15:00:00",36,"2018-04-18 15:00:00"
764,"2018-04-18 14:00:00",37,"2018-04-18 14:30:00"
763,"2018-04-18 13:30:00",36,"2018-04-18 13:30:00"
762,"2018-04-18 12:30:00",37,"2018-04-18 13:00:00"
761,"2018-04-18 11:30:00",36,"2018-04-18 12:00:00"
760,"2018-04-18 11:00:00",35,"2018-04-18 11:00:00"
759,"2018-04-18 10:30:00",37,"2018-04-18 10:30:00"
758,"2018-04-18 10:00:00",36,"2018-04-18 10:00:00"
757,"2018-04-18 09:30:00",34,"2018-04-18 09:30:00"
756,"2018-04-18 08:30:00",33,"2018-04-18 09:00:00"
755,"2018-04-18 08:00:00",32,"2018-04-18 08:00:00"
754,"2018-04-18 07:30:00",30,"2018-04-18 07:30:00"
753,"2018-04-18 04:30:00",31,"2018-04-18 07:00:00"
752,"2018-04-18 03:30:00",32,"2018-04-18 04:00:00"
751,"2018-04-18 02:00:00",31,"2018-04-18 03:00:00"
750,"2018-04-18 01:00:00",32,"2018-04-18 01:30:00"
749,"2018-04-18 00:30:00",31,"2018-04-18 00:30:00"
748,"2018-04-18 00:00:00",30,"2018-04-18 00:00:00"
747,"2018-04-17 23:30:00",32,"2018-04-17 23:30:00"
746,"2018-04-17 23:00:00",33,"2018-04-17 23:00:00"
745,"2018-04-17 18:00:00",32,"2018-04-17 22:30:00"
744,"2018-04-17 17:30:00",31,"2018-04-17 17:30:00"
743,"2018-04-17 16:00:00",32,"2018-04-17 17:00:00"
742,"2018-04-17 15:30:00",33,"2018-04-17 15:30:00"
741,"2018-04-17 15:00:00",32,"2018-04-17 15:00:00"
740,"2018-04-17 14:30:00",31,"2018-04-17 14:30:00"
739,"2018-04-17 14:00:00",30,"2018-04-17 14:00:00"
738,"2018-04-17 12:30:00",31,"2018-04-17 13:30:00"
737,"2018-04-17 12:00:00",30,"2018-04-17 12:00:00"
736,"2018-04-17 10:30:00",31,"2018-04-17 11:30:00"
735,"2018-04-17 10:00:00",30,"2018-04-17 10:00:00"
734,"2018-04-17 09:00:00",31,"2018-04-17 09:30:00"
733,"2018-04-17 07:30:00",29,"2018-04-17 08:30:00"
732,"2018-04-17 06:30:00",28,"2018-04-17 07:00:00"
731,"2018-04-17 05:30:00",29,"2018-04-17 06:00:00"
730,"2018-04-17 03:30:00",30,"2018-04-17 05:00:00"
729,"2018-04-17 02:00:00",29,"2018-04-17 03:00:00"
728,"2018-04-17 00:30:00",28,"2018-04-17 01:30:00"
727,"2018-04-16 21:00:00",29,"2018-04-17 00:00:00"
726,"2018-04-16 19:00:00",28,"2018-04-16 20:30:00"
725,"2018-04-16 18:00:00",27,"2018-04-16 18:30:00"
724,"2018-04-16 16:00:00",29,"2018-04-16 17:30:00"
723,"2018-04-16 15:30:00",30,"2018-04-16 15:30:00"
722,"2018-04-16 15:00:00",28,"2018-04-16 15:00:00"
721,"2018-04-16 14:00:00",27,"2018-04-16 14:30:00"
720,"2018-04-16 13:30:00",25,"2018-04-16 13:30:00"
719,"2018-04-16 11:30:00",21,"2018-04-16 13:00:00"
718,"2018-04-16 10:30:00",20,"2018-04-16 11:00:00"
717,"2018-04-16 10:00:00",21,"2018-04-16 10:00:00"
716,"2018-04-16 05:00:00",20,"2018-04-16 09:30:00"
715,"2018-04-16 03:00:00",19,"2018-04-16 04:30:00"
714,"2018-04-16 01:00:00",20,"2018-04-16 02:30:00"
713,"2018-04-16 00:30:00",19,"2018-04-16 00:30:00"
712,"2018-04-15 21:00:00",20,"2018-04-16 00:00:00"
711,"2018-04-15 19:30:00",19,"2018-04-15 20:30:00"
710,"2018-04-15 07:00:00",20,"2018-04-15 19:00:00"
709,"2018-04-15 06:00:00",19,"2018-04-15 06:30:00"
708,"2018-04-15 04:30:00",20,"2018-04-15 05:30:00"
707,"2018-04-15 00:00:00",19,"2018-04-15 04:00:00"
706,"2018-04-14 23:00:00",20,"2018-04-14 23:30:00"
705,"2018-04-14 22:00:00",21,"2018-04-14 22:30:00"
704,"2018-04-14 19:00:00",20,"2018-04-14 21:30:00"
703,"2018-04-14 17:00:00",21,"2018-04-14 18:30:00"
702,"2018-04-14 16:00:00",22,"2018-04-14 16:30:00"
701,"2018-04-14 14:30:00",21,"2018-04-14 15:30:00"
700,"2018-04-14 14:00:00",26,"2018-04-14 14:00:00"
699,"2018-04-14 13:30:00",28,"2018-04-14 13:30:00"
698,"2018-04-14 08:00:00",29,"2018-04-14 13:00:00"
697,"2018-04-14 02:30:00",28,"2018-04-14 07:30:00"
696,"2018-04-14 02:00:00",27,"2018-04-14 02:00:00"
695,"2018-04-13 23:00:00",28,"2018-04-14 01:30:00"
694,"2018-04-13 22:30:00",27,"2018-04-13 22:30:00"
693,"2018-04-13 20:30:00",28,"2018-04-13 22:00:00"
692,"2018-04-13 17:00:00",29,"2018-04-13 20:00:00"
691,"2018-04-13 16:30:00",28,"2018-04-13 16:30:00"
690,"2018-04-13 15:30:00",29,"2018-04-13 16:00:00"
689,"2018-04-13 14:30:00",30,"2018-04-13 15:00:00"
688,"2018-04-13 14:00:00",28,"2018-04-13 14:00:00"
687,"2018-04-13 10:30:00",29,"2018-04-13 13:30:00"
686,"2018-04-13 10:00:00",23,"2018-04-13 10:00:00"
685,"2018-04-13 08:00:00",20,"2018-04-13 09:30:00"
684,"2018-04-13 07:00:00",19,"2018-04-13 07:30:00"
683,"2018-04-13 06:30:00",26,"2018-04-13 06:30:00"
682,"2018-04-13 06:00:00",28,"2018-04-13 06:00:00"
681,"2018-04-13 05:30:00",27,"2018-04-13 05:30:00"
680,"2018-04-13 03:30:00",29,"2018-04-13 05:00:00"
679,"2018-04-13 02:30:00",28,"2018-04-13 03:00:00"
678,"2018-04-13 02:00:00",26,"2018-04-13 02:00:00"
677,"2018-04-13 01:30:00",27,"2018-04-13 01:30:00"
676,"2018-04-12 18:30:00",28,"2018-04-13 01:00:00"
675,"2018-04-12 17:00:00",29,"2018-04-12 18:00:00"
674,"2018-04-12 13:00:00",28,"2018-04-12 16:30:00"
673,"2018-04-12 11:30:00",30,"2018-04-12 12:30:00"
672,"2018-04-12 11:00:00",27,"2018-04-12 11:00:00"
671,"2018-04-12 09:30:00",29,"2018-04-12 10:30:00"
670,"2018-04-12 09:00:00",30,"2018-04-12 09:00:00"
669,"2018-04-12 08:30:00",29,"2018-04-12 08:30:00"
668,"2018-04-12 05:30:00",28,"2018-04-12 08:00:00"
667,"2018-04-12 05:00:00",26,"2018-04-12 05:00:00"
666,"2018-04-12 04:00:00",28,"2018-04-12 04:30:00"
665,"2018-04-12 03:00:00",29,"2018-04-12 03:30:00"
664,"2018-04-12 01:00:00",28,"2018-04-12 02:30:00"
663,"2018-04-12 00:30:00",29,"2018-04-12 00:30:00"
662,"2018-04-12 00:00:00",30,"2018-04-12 00:00:00"
661,"2018-04-11 23:30:00",39,"2018-04-11 23:30:00"
660,"2018-04-11 22:30:00",38,"2018-04-11 23:00:00"
659,"2018-04-11 21:00:00",39,"2018-04-11 22:00:00"
658,"2018-04-11 11:30:00",38,"2018-04-11 20:30:00"
657,"2018-04-11 11:00:00",33,"2018-04-11 11:00:00"
656,"2018-04-11 10:00:00",32,"2018-04-11 10:30:00"
655,"2018-04-11 08:30:00",31,"2018-04-11 09:30:00"
654,"2018-04-11 08:00:00",30,"2018-04-11 08:00:00"
653,"2018-04-11 07:00:00",29,"2018-04-11 07:30:00"
652,"2018-04-11 06:30:00",28,"2018-04-11 06:30:00"
651,"2018-04-11 04:30:00",29,"2018-04-11 06:00:00"
650,"2018-04-11 04:00:00",28,"2018-04-11 04:00:00"
649,"2018-04-11 02:30:00",29,"2018-04-11 03:30:00"
648,"2018-04-10 22:00:00",28,"2018-04-11 02:00:00"
647,"2018-04-10 21:00:00",29,"2018-04-10 21:30:00"
646,"2018-04-10 18:30:00",28,"2018-04-10 20:30:00"
645,"2018-04-10 18:00:00",29,"2018-04-10 18:00:00"
644,"2018-04-10 17:30:00",13,"2018-04-10 17:30:00"
643,"2018-04-10 16:00:00",13,"2018-04-10 16:00:00"
642,"2018-04-10 15:30:00",29,"2018-04-10 15:30:00"
641,"2018-04-10 15:00:00",30,"2018-04-10 15:00:00"
640,"2018-04-10 05:00:00",29,"2018-04-10 14:30:00"
639,"2018-04-10 03:30:00",30,"2018-04-10 04:30:00"
638,"2018-04-10 02:30:00",29,"2018-04-10 03:00:00"
637,"2018-04-10 02:00:00",28,"2018-04-10 02:00:00"
636,"2018-04-10 01:00:00",29,"2018-04-10 01:30:00"
635,"2018-04-10 00:30:00",28,"2018-04-10 00:30:00"
634,"2018-04-09 23:00:00",29,"2018-04-10 00:00:00"
633,"2018-04-09 22:30:00",28,"2018-04-09 22:30:00"
632,"2018-04-09 21:00:00",26,"2018-04-09 22:00:00"
631,"2018-04-09 18:00:00",28,"2018-04-09 20:30:00"
630,"2018-04-09 08:00:00",29,"2018-04-09 17:30:00"
629,"2018-04-09 06:30:00",28,"2018-04-09 07:30:00"
628,"2018-04-09 05:30:00",29,"2018-04-09 06:00:00"
627,"2018-04-09 04:00:00",28,"2018-04-09 05:00:00"
626,"2018-04-09 02:00:00",29,"2018-04-09 03:30:00"
625,"2018-04-09 01:30:00",28,"2018-04-09 01:30:00"
624,"2018-04-09 00:00:00",29,"2018-04-09 01:00:00"
623,"2018-04-08 22:00:00",30,"2018-04-08 23:30:00"
622,"2018-04-08 21:00:00",29,"2018-04-08 21:30:00"
621,"2018-04-08 18:00:00",30,"2018-04-08 20:30:00"
620,"2018-04-08 17:30:00",29,"2018-04-08 17:30:00"
619,"2018-04-08 12:00:00",30,"2018-04-08 17:00:00"
618,"2018-04-08 11:30:00",29,"2018-04-08 11:30:00"
617,"2018-04-08 07:00:00",30,"2018-04-08 11:00:00"
616,"2018-04-08 06:30:00",29,"2018-04-08 06:30:00"
615,"2018-04-08 05:00:00",28,"2018-04-08 06:00:00"
614,"2018-04-08 03:30:00",29,"2018-04-08 04:30:00"
613,"2018-04-08 03:00:00",28,"2018-04-08 03:00:00"
612,"2018-04-08 02:00:00",29,"2018-04-08 02:30:00"
611,"2018-04-08 00:00:00",27,"2018-04-08 01:30:00"
610,"2018-04-07 23:00:00",28,"2018-04-07 23:30:00"
609,"2018-04-07 22:00:00",30,"2018-04-07 22:30:00"
608,"2018-04-07 18:30:00",29,"2018-04-07 21:30:00"
607,"2018-04-07 15:30:00",30,"2018-04-07 18:00:00"
606,"2018-04-07 13:00:00",29,"2018-04-07 15:00:00"
605,"2018-04-07 12:30:00",28,"2018-04-07 12:30:00"
604,"2018-04-07 12:00:00",29,"2018-04-07 12:00:00"
603,"2018-04-07 11:00:00",28,"2018-04-07 11:30:00"
602,"2018-04-07 09:30:00",29,"2018-04-07 10:30:00"
601,"2018-04-07 09:00:00",28,"2018-04-07 09:00:00"
600,"2018-04-07 08:30:00",27,"2018-04-07 08:30:00"
599,"2018-04-07 05:30:00",26,"2018-04-07 08:00:00"
598,"2018-04-07 05:00:00",25,"2018-04-07 05:00:00"
597,"2018-04-07 03:30:00",28,"2018-04-07 04:30:00"
596,"2018-04-07 02:00:00",29,"2018-04-07 03:00:00"
595,"2018-04-07 01:30:00",26,"2018-04-07 01:30:00"
594,"2018-04-07 01:00:00",27,"2018-04-07 01:00:00"
593,"2018-04-07 00:00:00",29,"2018-04-07 00:30:00"
592,"2018-04-06 23:30:00",28,"2018-04-06 23:30:00"
591,"2018-04-06 22:30:00",29,"2018-04-06 23:00:00"
590,"2018-04-06 21:30:00",28,"2018-04-06 22:00:00"
589,"2018-04-06 20:00:00",29,"2018-04-06 21:00:00"
588,"2018-04-06 18:30:00",30,"2018-04-06 19:30:00"
587,"2018-04-06 17:30:00",29,"2018-04-06 18:00:00"
586,"2018-04-06 16:30:00",30,"2018-04-06 17:00:00"
585,"2018-04-06 16:00:00",29,"2018-04-06 16:00:00"
584,"2018-04-06 14:30:00",30,"2018-04-06 15:30:00"
583,"2018-04-06 13:00:00",29,"2018-04-06 14:00:00"
582,"2018-04-06 12:30:00",30,"2018-04-06 12:30:00"
581,"2018-04-06 05:30:00",29,"2018-04-06 12:00:00"
580,"2018-04-06 03:00:00",28,"2018-04-06 05:00:00"
579,"2018-04-06 02:00:00",29,"2018-04-06 02:30:00"
578,"2018-04-06 01:30:00",28,"2018-04-06 01:30:00"
577,"2018-04-05 11:30:00",29,"2018-04-06 01:00:00"
576,"2018-04-05 00:30:00",30,"2018-04-05 11:00:00"
575,"2018-04-05 00:00:00",28,"2018-04-05 00:00:00"
574,"2018-04-04 23:00:00",37,"2018-04-04 23:30:00"
573,"2018-04-04 22:30:00",36,"2018-04-04 22:30:00"
572,"2018-04-04 19:00:00",37,"2018-04-04 22:00:00"
571,"2018-04-04 12:00:00",36,"2018-04-04 18:30:00"
570,"2018-04-04 11:30:00",37,"2018-04-04 11:30:00"
569,"2018-04-04 10:30:00",35,"2018-04-04 11:00:00"
568,"2018-04-04 09:30:00",32,"2018-04-04 10:00:00"
567,"2018-04-04 07:30:00",30,"2018-04-04 09:00:00"
566,"2018-04-04 04:00:00",29,"2018-04-04 07:00:00"
565,"2018-04-04 01:30:00",28,"2018-04-04 03:30:00"
564,"2018-04-04 00:30:00",29,"2018-04-04 01:00:00"
563,"2018-04-03 23:00:00",28,"2018-04-04 00:00:00"
562,"2018-04-03 22:00:00",29,"2018-04-03 22:30:00"
561,"2018-04-03 20:30:00",28,"2018-04-03 21:30:00"
560,"2018-04-03 14:30:00",29,"2018-04-03 20:00:00"
559,"2018-04-03 13:30:00",28,"2018-04-03 14:00:00"
558,"2018-04-03 13:00:00",29,"2018-04-03 13:00:00"
557,"2018-04-03 12:30:00",28,"2018-04-03 12:30:00"
556,"2018-04-03 12:00:00",26,"2018-04-03 12:00:00"
555,"2018-04-03 11:00:00",23,"2018-04-03 11:30:00"
554,"2018-04-03 10:00:00",24,"2018-04-03 10:30:00"
553,"2018-04-03 07:30:00",20,"2018-04-03 09:30:00"
552,"2018-04-03 06:30:00",30,"2018-04-03 07:00:00"
551,"2018-04-03 04:30:00",29,"2018-04-03 06:00:00"
550,"2018-04-03 03:30:00",30,"2018-04-03 04:00:00"
549,"2018-04-03 01:00:00",29,"2018-04-03 03:00:00"
548,"2018-04-02 22:00:00",28,"2018-04-03 00:30:00"
547,"2018-04-02 17:30:00",29,"2018-04-02 21:30:00"
546,"2018-04-02 16:30:00",28,"2018-04-02 17:00:00"
545,"2018-04-02 11:30:00",29,"2018-04-02 16:00:00"
544,"2018-04-02 11:00:00",30,"2018-04-02 11:00:00"
543,"2018-04-02 10:30:00",28,"2018-04-02 10:30:00"
542,"2018-04-02 10:00:00",30,"2018-04-02 10:00:00"
541,"2018-04-02 09:00:00",29,"2018-04-02 09:30:00"
540,"2018-04-02 08:00:00",30,"2018-04-02 08:30:00"
539,"2018-04-02 07:00:00",29,"2018-04-02 07:30:00"
538,"2018-04-01 20:00:00",30,"2018-04-02 06:30:00"
537,"2018-04-01 19:30:00",29,"2018-04-01 19:30:00"
536,"2018-04-01 18:00:00",30,"2018-04-01 19:00:00"
535,"2018-04-01 11:30:00",29,"2018-04-01 17:30:00"
534,"2018-04-01 10:00:00",30,"2018-04-01 11:00:00"
533,"2018-04-01 09:30:00",27,"2018-04-01 09:30:00"
532,"2018-04-01 09:00:00",25,"2018-04-01 09:00:00"
531,"2018-04-01 04:00:00",24,"2018-04-01 08:30:00"
530,"2018-04-01 03:30:00",29,"2018-04-01 03:30:00"
529,"2018-03-31 20:30:00",30,"2018-04-01 03:00:00"
528,"2018-03-31 20:00:00",29,"2018-03-31 20:00:00"
527,"2018-03-31 18:30:00",24,"2018-03-31 19:30:00"
526,"2018-03-31 18:00:00",23,"2018-03-31 18:00:00"
525,"2018-03-31 16:00:00",28,"2018-03-31 17:30:00"
524,"2018-03-31 15:30:00",27,"2018-03-31 15:30:00"
523,"2018-03-31 15:00:00",28,"2018-03-31 15:00:00"
522,"2018-03-31 10:00:00",29,"2018-03-31 14:30:00"
521,"2018-03-31 07:00:00",30,"2018-03-31 09:30:00"
520,"2018-03-31 03:00:00",29,"2018-03-31 06:30:00"
519,"2018-03-31 00:00:00",30,"2018-03-31 02:30:00"
518,"2018-03-30 23:30:00",29,"2018-03-30 23:30:00"
517,"2018-03-30 22:30:00",30,"2018-03-30 23:00:00"
516,"2018-03-30 21:30:00",29,"2018-03-30 22:00:00"
515,"2018-03-30 18:30:00",28,"2018-03-30 21:00:00"
514,"2018-03-30 17:00:00",30,"2018-03-30 18:00:00"
513,"2018-03-30 16:30:00",29,"2018-03-30 16:30:00"
512,"2018-03-30 15:30:00",28,"2018-03-30 16:00:00"
511,"2018-03-30 14:30:00",30,"2018-03-30 15:00:00"
510,"2018-03-30 14:00:00",28,"2018-03-30 14:00:00"
509,"2018-03-30 13:30:00",30,"2018-03-30 13:30:00"
508,"2018-03-30 13:00:00",29,"2018-03-30 13:00:00"
507,"2018-03-30 12:00:00",30,"2018-03-30 12:30:00"
506,"2018-03-30 11:30:00",29,"2018-03-30 11:30:00"
505,"2018-03-30 11:00:00",30,"2018-03-30 11:00:00"
504,"2018-03-30 09:00:00",29,"2018-03-30 10:30:00"
503,"2018-03-30 08:30:00",30,"2018-03-30 08:30:00"
502,"2018-03-30 08:00:00",29,"2018-03-30 08:00:00"
501,"2018-03-30 07:30:00",30,"2018-03-30 07:30:00"
500,"2018-03-30 06:30:00",29,"2018-03-30 07:00:00"
499,"2018-03-30 06:00:00",30,"2018-03-30 06:00:00"
498,"2018-03-30 05:30:00",29,"2018-03-30 05:30:00"
497,"2018-03-30 03:00:00",30,"2018-03-30 05:00:00"
496,"2018-03-30 01:30:00",29,"2018-03-30 02:30:00"
495,"2018-03-30 00:30:00",30,"2018-03-30 01:00:00"
494,"2018-03-29 17:30:00",29,"2018-03-30 00:00:00"
493,"2018-03-29 15:30:00",27,"2018-03-29 17:00:00"
492,"2018-03-29 11:00:00",28,"2018-03-29 15:00:00"
491,"2018-03-29 09:30:00",29,"2018-03-29 10:30:00"
490,"2018-03-29 06:30:00",30,"2018-03-29 09:00:00"
489,"2018-03-29 06:00:00",29,"2018-03-29 06:00:00"
488,"2018-03-29 04:00:00",30,"2018-03-29 05:30:00"
487,"2018-03-29 03:30:00",29,"2018-03-29 03:30:00"
486,"2018-03-29 01:00:00",30,"2018-03-29 03:00:00"
485,"2018-03-29 00:30:00",29,"2018-03-29 00:30:00"
484,"2018-03-29 00:00:00",30,"2018-03-29 00:00:00"
483,"2018-03-28 22:30:00",38,"2018-03-28 23:30:00"
482,"2018-03-28 15:30:00",37,"2018-03-28 22:00:00"
481,"2018-03-28 15:00:00",35,"2018-03-28 15:00:00"
480,"2018-03-28 14:00:00",36,"2018-03-28 14:30:00"
479,"2018-03-28 11:30:00",35,"2018-03-28 13:30:00"
478,"2018-03-28 10:00:00",34,"2018-03-28 11:00:00"
477,"2018-03-28 09:30:00",33,"2018-03-28 09:30:00"
476,"2018-03-28 07:30:00",30,"2018-03-28 09:00:00"
475,"2018-03-28 01:00:00",29,"2018-03-28 07:00:00"
474,"2018-03-27 23:00:00",30,"2018-03-28 00:30:00"
473,"2018-03-27 21:30:00",29,"2018-03-27 22:30:00"
472,"2018-03-27 20:30:00",28,"2018-03-27 21:00:00"
471,"2018-03-27 19:30:00",29,"2018-03-27 20:00:00"
470,"2018-03-27 18:30:00",28,"2018-03-27 19:00:00"
469,"2018-03-27 17:00:00",30,"2018-03-27 18:00:00"
468,"2018-03-27 12:00:00",29,"2018-03-27 16:30:00"
467,"2018-03-27 10:30:00",28,"2018-03-27 11:30:00"
466,"2018-03-27 09:00:00",29,"2018-03-27 10:00:00"
465,"2018-03-27 08:00:00",28,"2018-03-27 08:30:00"
